pair_id,customer_tweet_id,conversation_root_or_group_id,customer_text_clean,customer_text_raw,brand_reply_clean
apple_pair_019247,689303,689301,It doesn’t help. Have done that over and over again loads of times.,@AppleSupport It doesn’t help. Have done that over and over again loads of times.,Thanks. Let's look into that further. Send us a DM and we'll go from there. [URL]
apple_pair_063898,1911454,1911454,iPhone 6s taking a big crap cause the new phones are coming... 🙄🙄🙄🙄very annoyed w @115858 #rethinkingapple #missingmygooglephone,iPhone 6s taking a big crap cause the new phones are coming... 🙄🙄🙄🙄very annoyed w @115858 #rethinkingapple #missingmygooglephone,We're happy to look into issues you're experiencing with your iPhone. DM us details of what's happening to get started. [URL]
apple_pair_048463,1628533,1628533,Any word from @115858 yet on why this I️ keeps happening?,Any word from @115858 yet on why this I️ keeps happening?,We've got tips on a workaround for this issue. You'll find it here: [URL] DM us if you need anything else [URL]
apple_pair_018794,666612,666612,"Update to iOS 11 they said, it’ll be great they said @115858 [URL]","Update to iOS 11 they said, it’ll be great they said @115858 https://t.co/qzJ9AfQ4RM",Let us help with your iPhone! Which version of iOS 11 are you running on the iPhone currently? Does this issue happen on both Wi-Fi and cellular or just cellular?
apple_pair_057697,1772906,1772906,Seriously @115858 I️ am pretty annoyed by this bug,Seriously @115858 I️ am pretty annoyed by this bug,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_060759,1839657,1839657,yo your new update has literally ruined my 7 . why? why??,@AppleSupport yo your new update has literally ruined my 7 . why? why??,Thanks for reaching out! What kind of issues are you having after updating? Let us know in DM so we can assist you with them. [URL]
apple_pair_022619,808222,808223,"IPhone 6s. Hopefully it can be fixed, updated a while back but gradually started to grow problems.","@AppleSupport IPhone 6s. Hopefully it can be fixed, updated a while back but gradually started to grow problems.","We'll work with you to get things figured out. From Settings > General > About, can you tell us the exact iOS version?"
apple_pair_086212,2345994,2345994,"dear @115858, on iOS 11 I still have to google ""where is the list of my subscriptions"" to find them.","dear @115858, on iOS 11 I still have to google ""where is the list of my subscriptions"" to find them.","We’re glad you reached out! This article will explain how to view, change, or cancel your subscriptions on an iOS device: [URL]"
apple_pair_043718,1526998,1526998,iOS 11 be killing my battery fast af wtf @115858,iOS 11 be killing my battery fast af wtf @115858,We'd like to look into your concerns with you. Contact us via DM using the link below. [URL]
apple_pair_070584,2018918,2018918,"soooo ya’ll going fix our phones !? Wanna have an X, but we can’t even text write","@AppleSupport soooo ya’ll going fix our phones !? Wanna have an X, but we can’t even text write",Hey there. Have you tried the steps shown here? [URL] Questions? Let us know. We're here for you. [URL]
apple_pair_084603,2305914,2305915,"iPhone 8, iOS 11.1.1","@AppleSupport iPhone 8, iOS 11.1.1","Awesome, thanks for sharing! Let's take a closer look at this issue together in DM. [URL]"
apple_pair_064236,1918461,1918461,My iPhone SE now constantly freezes and crashes ever since the new iOS update... do you know why this is happening???,@AppleSupport My iPhone SE now constantly freezes and crashes ever since the new iOS update... do you know why this is happening???,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. [URL]
apple_pair_023252,827156,827156,ios11 is not my friend. my phone keeps freezing. @115858 @AppleSupport,ios11 is not my friend. my phone keeps freezing. @115858 @AppleSupport,We're happy to help with this. Can you start by confirming if you are on the latest iOS 11? (11.0.3)
apple_pair_089878,2438607,2438608,"Correct- every time an app opens, the phone freezes. There is a lag in everything I do. Can I revert back to an old version of the iOS? Or can I do anything else to improve this experience?","@AppleSupport Correct- every time an app opens, the phone freezes.  There is a lag in everything I do.  Can I revert back to an old version of the iOS? Or can I do anything else to improve this experience?","As downgrading software isn't something we support, we'd be happy to work with you further on this. Let us know if all of your apps are up-to-date, and which country you're located in, in DM: [URL]"
apple_pair_045354,1565184,1565184,Just activated iPhone x. Why won't my apple music library transfer over to new phone?,@AppleSupport Just activated iPhone x. Why won't my apple music library transfer over to new phone?,"When you sign in to Apple Music, the library will appear. Follow the steps here: [URL] DM for more assistance"
apple_pair_091796,2493794,2493801,I️t won’t let me update 😢 [URL],@AppleSupport I️t won’t let me update 😢 https://t.co/etMXGvI6n9,Do you see the option for the update in Settings> General> Software Update?
apple_pair_042487,1489619,1489619,????? Soooo what am i supposed to do here??? [URL],@AppleSupport ????? Soooo what am i supposed to do here??? https://t.co/tvi2v5pLVc,We’ll do everything we can to help. Which iPhone model are you using? Do you see the same message after restarting the iPhone?
apple_pair_048379,1627183,1627183,SOS. WHY IS THIS HAPPENING? it’s driving me insane. 😒😒🙄 @115858 - what is going on with this whole I️ being autocorrected deal? #FixIt [URL],SOS. WHY IS THIS HAPPENING? it’s driving me insane. 😒😒🙄 @115858  - what is going on with this whole I️ being autocorrected deal? #FixIt https://t.co/jA9YXGgmIa,We have a workaround for this for now: [URL] Did that help?
apple_pair_030990,1095929,1095929,HALP. my phone won’t stop screen recording. Even after turning it off.,@AppleSupport HALP. my phone won’t stop screen recording. Even after turning it off.,"Screen recording is meant to be on and off when you want, so we'd like to help. Which model is it and is iOS 11.0.3 installed?"
apple_pair_037253,1338824,1338824,"Hardware problem w/ left speaker MBP 15"" 2017. @115858's Genius Bars in NL have no availability, repair via @14867 needs laptop 6-8 weeks 😲 [URL]","Hardware problem w/ left speaker MBP 15"" 2017. @115858's Genius Bars in NL have no availability, repair via @14867 needs laptop 6-8 weeks 😲 https://t.co/FG59te6fJW",We'd love to help. Have you considered a mail-in repair?
apple_pair_070194,2015585,2015585,What is wrong with iOS 11.1? @AppleSupport [URL],What is wrong with iOS 11.1? @AppleSupport https://t.co/fhieDOzWZE,Thanks for reaching out. We have a workaround for this here: [URL] DM us if you still need help. [URL]
apple_pair_008838,334926,334926,Dear @AppleSupport why do I have no information on anything after the latest #iOS11 #Update ?!?! #AppleWatch #LockScreen Issues [URL],Dear @AppleSupport why do I have no information on anything after the latest #iOS11 #Update ?!?! #AppleWatch #LockScreen Issues https://t.co/UsyWHuVqVa,We're happy to assist. Which iOS 11 version are you currently running? Go to Settings > General > About for the version.
apple_pair_064402,1921115,1921115,"Crazy how my IPhone SE had amazing battery life and as soon as the 8 comes out, it’s down to 63% in 2 and a half hours of use. 🤔","Crazy how my IPhone SE had amazing battery life and as soon as the 8 comes out, it’s down to 63% in 2 and a half hours of use. 🤔",The new iOS had changes in battery use settings. Check out how to resolve: [URL] then DM us any questions. [URL]
apple_pair_089436,2427403,2427403,why does the Bluetooth turn itself on after I take my phone off airplane mode?,@AppleSupport why does the Bluetooth turn itself on after I take my phone off airplane mode?,Thanks for reaching out. Is Bluetooth turned off before enabling Airplane Mode? Let us know in DM. [URL]
apple_pair_083570,2297596,2297596,Fix the keyboard lag and the battery in #iphone6s with #ios1111 @115858 @AppleSupport 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,Fix the keyboard lag and the battery in #iphone6s with #ios1111 @115858 @AppleSupport 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,We'd be happy to look into the keyboard lag and battery drain you're experiencing. We never want you to have these experiences. Can you tell us a bit more about what's going on?
